,name,frequency,modeling_realm,standard_name,units,cell_methods,cell_measures,long_name,comment,processing_note,dimensions,out_name,type,positive,spatial_shape,temporal_shape,cmip6_table,physical_parameter_name,variableRootDD,branding_label,branded_variable_name,region,cmip6_compound_name,cmip7_compound_name,uid,priority,flag_values,flag_meanings
184,ocean.hfrunoffds.tavg-ol-hxy-sea.mon.glb,mon,ocean,temperature_flux_due_to_runoff_expressed_as_heat_flux_into_sea_water,W m-2,area: mean where sea time: mean,area: areacello volume: volcello,Temperature Flux Due to Runoff Expressed as Heat Flux into Sea Water,Heat flux associated with liquid water which drains from land. It is calculated relative to the heat that would be transported by runoff water entering the sea at zero degrees Celsius.,"In general this should be reported as a function of depth, (i.e.,  it will be a function of the generic ""XYZ"" dimensions).  Include enough depth levels to represent  the non-zero values of this field everywhere on the globe. Report on native horizontal grid. If a function of depth, perform online remapping to depth or pressure, if not native vertical grid.",longitude latitude olevel time,hfrunoffds,real,,XY-O,time-intv,Omon,hfrunoffds,hfrunoffds,tavg-ol-hxy-sea,hfrunoffds_tavg-ol-hxy-sea,glb,Omon.hfrunoffds,ocean.hfrunoffds.tavg-ol-hxy-sea.mon.glb,baa68000-e5dd-11e5-8482-ac72891c3257,medium,,
185,ocean.hfrunoffds.tavg-u-hxy-sea.mon.glb,mon,ocean,temperature_flux_due_to_runoff_expressed_as_heat_flux_into_sea_water,W m-2,area: mean where sea time: mean,area: areacello,Temperature Flux Due to Runoff Expressed as Heat Flux into Sea Water,Heat flux associated with liquid water which drains from land. It is calculated relative to the heat that would be transported by runoff water entering the sea at zero degrees Celsius.,"If only the vertically integrated runoff flux is available, report as this 2-d field; otherwise hfrunoffds should be used.",longitude latitude time,hfrunoffds,real,,XY-na,time-intv,Omon,hfrunoffds,hfrunoffds,tavg-u-hxy-sea,hfrunoffds_tavg-u-hxy-sea,glb,Omon.hfrunoffds2d,ocean.hfrunoffds.tavg-u-hxy-sea.mon.glb,baa6842e-e5dd-11e5-8482-ac72891c3257,medium,,
186,ocean.hfsnthermds.tavg-ol-hxy-sea.mon.glb,mon,ocean,heat_flux_into_sea_water_due_to_snow_thermodynamics,W m-2,area: mean where sea time: mean,area: areacello volume: volcello,Heat Flux into Sea Water Due to Snow Thermodynamics,"In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.  The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase.  ""Snow thermodynamics"" refers to the addition or subtraction of mass due to surface and basal fluxes, i.e., due to melting, sublimation and fusion.","In general this should be reported as a function of depth, (i.e.,  it will be a function of the generic ""XYZ"" dimensions).  Include enough depth levels to represent  the non-zero values of this field everywhere on the globe. Report on native horizontal grid. If a function of depth, perform online remapping to depth or pressure, if not native vertical grid.",longitude latitude olevel time,hfsnthermds,real,,XY-O,time-intv,Omon,hfsnthermds,hfsnthermds,tavg-ol-hxy-sea,hfsnthermds_tavg-ol-hxy-sea,glb,Omon.hfsnthermds,ocean.hfsnthermds.tavg-ol-hxy-sea.mon.glb,baa68852-e5dd-11e5-8482-ac72891c3257,medium,,
187,ocean.hfsnthermds.tavg-u-hxy-sea.mon.glb,mon,ocean,heat_flux_into_sea_water_due_to_snow_thermodynamics,W m-2,area: mean where sea time: mean,area: areacello,Heat Flux into Sea Water Due to Snow Thermodynamics,"In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.  The specification of a physical process by the phrase due_to_process means that the quantity named is a  single term in a sum of terms which together compose the general quantity  named by omitting the phrase.  ""Snow thermodynamics"" refers to the addition or subtraction of mass due to surface and basal fluxes, i.e., due to melting, sublimation and fusion.","If only the vertically integrated heat flux is available, report as this 2-d field; otherwise hfsnthermds should be used.",longitude latitude time,hfsnthermds,real,,XY-na,time-intv,Omon,hfsnthermds,hfsnthermds,tavg-u-hxy-sea,hfsnthermds_tavg-u-hxy-sea,glb,Omon.hfsnthermds2d,ocean.hfsnthermds.tavg-u-hxy-sea.mon.glb,baa68c80-e5dd-11e5-8482-ac72891c3257,medium,,
189,ocean.hfx.tavg-u-hxy-sea.day.glb,day,ocean,ocean_heat_x_transport,W,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,area: areacello,Vertically Integrated Ocean Heat X Transport,Ocean heat x transport vertically integrated over the whole ocean depth. Contains all contributions to 'x-ward' heat transport from resolved and parameterized processes. Use Celsius for temperature scale. Report on native horizontal grid.,2d vertically integrated field. Report on native horizontal grid.,longitude latitude time,hfx,real,,XY-int,time-intv,Oday,hfx,hfx,tavg-u-hxy-sea,hfx_tavg-u-hxy-sea,glb,Oday.hfxint,ocean.hfx.tavg-u-hxy-sea.day.glb,83bbfb89-7f07-11ef-9308-b1dd71e64bec,high,,
192,ocean.hfy.tavg-u-hxy-sea.day.glb,day,ocean,ocean_heat_y_transport,W,area: mean where sea depth: sum where sea (over entire ocean column) time: mean,area: areacello,Vertically Integrated Ocean Heat Y Transport,Ocean heat y transport vertically integrated over the whole ocean depth. Contains all contributions to 'y-ward' heat transport from resolved and parameterized processes. Use Celsius for temperature scale. Report on native horizontal grid.,2d vertically integrated field. Report on native horizontal grid.,longitude latitude time,hfy,real,,XY-int,time-intv,Oday,hfy,hfy,tavg-u-hxy-sea,hfy_tavg-u-hxy-sea,glb,Oday.hfyint,ocean.hfy.tavg-u-hxy-sea.day.glb,83bbfb88-7f07-11ef-9308-b1dd71e64bec,high,,
194,ocean.htovgyre.tavg-u-hyb-sea.mon.glb,mon,ocean,northward_ocean_heat_transport_due_to_gyre,W,depth: longitude: sum where sea (along a zig-zag grid path spanning a basin)  time: mean,,Northward Ocean Heat Transport Due to Gyre,"From all advective mass transport processes, resolved and parameterized.","For models which do not have a Cartesian lat-long grid, this transport can be approximated as the transport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate to the model's resolution, as is done for the ocean meridional overturning mass streamfunction. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:depth: longitude: sum where sea (along a zig-zag grid path spanning a basin)  time: mean,",latitude basin time,htovgyre,real,,YB-na,time-intv,Omon,htovgyre,htovgyre,tavg-u-hyb-sea,htovgyre_tavg-u-hyb-sea,glb,Omon.htovgyre,ocean.htovgyre.tavg-u-hyb-sea.mon.glb,baa5ef8c-e5dd-11e5-8482-ac72891c3257,high,,
195,ocean.htovovrt.tavg-u-hyb-sea.mon.glb,mon,ocean,northward_ocean_heat_transport_due_to_overturning,W,depth: longitude: sum where sea (along a zig-zag grid path spanning a basin)  time: mean,,Northward Ocean Heat Transport Due to Overturning,"From all advective mass transport processes, resolved and parameterized.","For models which do not have a Cartesian lat-long grid, this transport can be approximated as the transport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate to the model's resolution, as is done for the ocean meridional overturning mass streamfunction. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:depth: longitude: sum where sea (along a zig-zag grid path spanning a basin)  time: mean,",latitude basin time,htovovrt,real,,YB-na,time-intv,Omon,htovovrt,htovovrt,tavg-u-hyb-sea,htovovrt_tavg-u-hyb-sea,glb,Omon.htovovrt,ocean.htovovrt.tavg-u-hyb-sea.mon.glb,baa5f3ba-e5dd-11e5-8482-ac72891c3257,high,,
196,ocean.masscello.tavg-ol-hxy-sea.dec.glb,dec,ocean,sea_water_mass_per_unit_area,kg m-2,area: mean where sea time: mean,area: areacello volume: volcello,Ocean Grid-Cell Mass per Area,"For Boussinesq models, report this diagnostic as Boussinesq reference density times grid celll volume.","Report on native horizontal grid as well as on a spherical latitude/longitude grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native. Do not use this field if masscello is fixed: use Ofx.masscello instead. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: sum where sea time: mean CMIP7:area: mean where sea time: mean,",longitude latitude olevel time,masscello,real,,XY-O,time-intv,Odec,masscello,masscello,tavg-ol-hxy-sea,masscello_tavg-ol-hxy-sea,glb,Odec.masscello,ocean.masscello.tavg-ol-hxy-sea.dec.glb,8872d1a8-1027-11e8-9d87-1c4d70487308,high,,
199,ocean.masso.tavg-u-hm-sea.dec.glb,dec,ocean,sea_water_mass,kg,area: sum where sea time: mean,,Sea Water Mass,"Total mass of liquid sea water. For Boussinesq models, report this diagnostic as Boussinesq reference density times total volume.",,time,masso,real,,na-na,time-intv,Odec,masso,masso,tavg-u-hm-sea,masso_tavg-u-hm-sea,glb,Odec.masso,ocean.masso.tavg-u-hm-sea.dec.glb,4794f818-bb0b-11e6-8316-5980f7b176d1,high,,
200,ocean.masso.tavg-u-hm-sea.mon.glb,mon,ocean,sea_water_mass,kg,area: sum where sea time: mean,,Sea Water Mass,"Total mass of liquid sea water. For Boussinesq models, report this diagnostic as Boussinesq reference density times total volume.",,time,masso,real,,na-na,time-intv,Omon,masso,masso,tavg-u-hm-sea,masso_tavg-u-hm-sea,glb,Omon.masso,ocean.masso.tavg-u-hm-sea.mon.glb,baa4f730-e5dd-11e5-8482-ac72891c3257,high,,
201,ocean.mfo.tavg-u-ht-sea.mon.glb,mon,ocean,sea_water_transport_across_line,kg s-1,depth: sum where sea time: mean,,Sea Water Transport,"Transport across_line means that which crosses a particular line on the Earth's surface (based on appendix J and table J1 of Griffies et al, 2016 (<https://doi.org/10.5194/gmd-9-3231-2016>). Formally this means the integral along the line of the normal component of the transport. The transport should be evaluated for the full depth of the ocean, except for the Pacific Equatorial Undercurrent, which is averaged from the surface to 350m.","Full depth mean, apart from Pacific Equatorial Undercurrent, which is only top 350m. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:depth: sum where sea time: mean,",oline time,mfo,real,,TR-na,time-intv,Omon,mfo,mfo,tavg-u-ht-sea,mfo_tavg-u-ht-sea,glb,Omon.mfo,ocean.mfo.tavg-u-ht-sea.mon.glb,baa60bf2-e5dd-11e5-8482-ac72891c3257,medium,,
202,ocean.mlotst.tavg-u-hxy-sea.day.glb,day,ocean,ocean_mixed_layer_thickness_defined_by_sigma_t,m,area: mean where sea time: mean,area: areacello,Ocean Mixed Layer Thickness Defined by Delta Sigma T of 0.03 kg m-3 referenced to the model level closest to 10 m depth,Sigma T is potential density referenced to ocean surface. Defined by Sigma T of 0.03 kg m-3 wrt to model level closest to 10 m depth.,"dsigmat coordinate added to clarify definition. CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time CMIP7:longitude latitude time deltasigt,",longitude latitude time deltasigt,mlotst,real,,XY-na,time-intv,Eday,mlotst,mlotst,tavg-u-hxy-sea,mlotst_tavg-u-hxy-sea,glb,Eday.mlotst,ocean.mlotst.tavg-u-hxy-sea.day.glb,8168b848-f906-11e6-a176-5404a60d96b5,high,,
204,ocean.mlotst.tmax-u-hxy-sea.mon.glb,mon,ocean,ocean_mixed_layer_thickness_defined_by_sigma_t,m,area: mean where sea time: maximum,area: areacello,Maximum Ocean Mixed Layer Thickness Defined by Delta Sigma T of 0.03 kg m-3 referenced to the model level closest to 10 m depth,Sigma T is potential density referenced to ocean surface. Defined by Sigma T of 0.03 kg m-3 wrt to model level closest to 10 m depth.,"dsigmat coordinate added to clarify definition.Report on native horizontal grid as well as on a spherical latitude/longitude grid. CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time CMIP7:longitude latitude time deltasigt, CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: maximum CMIP7:area: mean where sea time: maximum,",longitude latitude time deltasigt,mlotst,real,,XY-na,time-intv,Omon,mlotstmax,mlotst,tmax-u-hxy-sea,mlotst_tmax-u-hxy-sea,glb,Omon.mlotstmax,ocean.mlotst.tmax-u-hxy-sea.mon.glb,1aab3e76-b006-11e6-9289-ac72891c3257,high,,
205,ocean.mlotst.tmin-u-hxy-sea.mon.glb,mon,ocean,ocean_mixed_layer_thickness_defined_by_sigma_t,m,area: mean where sea time: minimum,area: areacello,Minimum Ocean Mixed Layer Thickness Defined by Delta Sigma T of 0.03 kg m-3 referenced to the model level closest to 10 m depth,Sigma T is potential density referenced to ocean surface. Defined by Sigma T of 0.03 kg m-3 wrt to model level closest to 10 m depth.,"dsigmat coordinate added to clarify definition. CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time CMIP7:longitude latitude time deltasigt, CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: mean time: minimum CMIP7:area: mean where sea time: minimum,",longitude latitude time deltasigt,mlotst,real,,XY-na,time-intv,Omon,mlotstmin,mlotst,tmin-u-hxy-sea,mlotst_tmin-u-hxy-sea,glb,Omon.mlotstmin,ocean.mlotst.tmin-u-hxy-sea.mon.glb,1aab4e7a-b006-11e6-9289-ac72891c3257,high,,
206,ocean.mlotstsq.tavg-u-hxy-sea.mon.glb,mon,ocean,square_of_ocean_mixed_layer_thickness_defined_by_sigma_t,m2,area: mean where sea time: mean,area: areacello,Square of Ocean Mixed Layer Thickness Defined by Delta Sigma T of 0.03 kg m-3 referenced to the model level closest to 10 m depth,"Sigma T is potential density referenced to ocean surface. The phrase ""square_of_X"" means X\*X. The ocean mixed layer is the upper part of the ocean, regarded as being well-mixed. The base of the mixed layer defined by ""temperature"", ""sigma"", ""sigma_theta"", ""sigma_t"" or vertical diffusivity is the level at which the quantity indicated differs from its surface value by a certain amount. A coordinate variable or scalar coordinate variable with standard name sea_water_sigma_t_difference can be used to specify the sigma_t criterion that determines the layer thickness. Sigma-t of sea water is the density of water at atmospheric pressure (i.e. the surface) having the same temperature and salinity, minus 1000 kg m-3. ""Thickness"" means the vertical extent of a layer.","dsigmat coordinate added to clarify definition. CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time CMIP7:longitude latitude time deltasigt,",longitude latitude time deltasigt,mlotstsq,real,,XY-na,time-intv,Omon,mlotstsq,mlotstsq,tavg-u-hxy-sea,mlotstsq_tavg-u-hxy-sea,glb,Omon.mlotstsq,ocean.mlotstsq.tavg-u-hxy-sea.mon.glb,baa57ac0-e5dd-11e5-8482-ac72891c3257,low,,
207,ocean.msftbarot.tavg-u-hxy-sea.mon.glb,mon,ocean,ocean_barotropic_mass_streamfunction,kg s-1,area: mean where sea time: mean,area: areacello,Ocean Barotropic Mass Streamfunction,Streamfunction or its approximation for free surface models. See OMDP document for details.,Report on native horizontal grid as well as on a spherical latitude/longitude grid.,longitude latitude time,msftbarot,real,,XY-na,time-intv,Omon,msftbarot,msftbarot,tavg-u-hxy-sea,msftbarot_tavg-u-hxy-sea,glb,Omon.msftbarot,ocean.msftbarot.tavg-u-hxy-sea.mon.glb,baa57250-e5dd-11e5-8482-ac72891c3257,high,,
209,ocean.msftm.tavg-rho-hyb-sea.mon.glb,mon,ocean,ocean_meridional_overturning_mass_streamfunction,kg s-1,depth: longitude: sum where sea (along a zig-zag grid path spanning a basin)  time: mean,,Ocean Meridional Overturning Mass Streamfunction,"Overturning mass streamfunction arising from all advective mass transport processes, resolved and parameterized.","Function of latitude, rho, basin. For a model with a cartesian latxlon grid, this is the same as the ""Ocean Y Overturning Mass Streamfunction"" (msftyrho), which should in this case be omitted.  For other models, this transport should be approximated as the transport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate to the model's resolution. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:depth: longitude: sum where sea (along a zig-zag grid path spanning a basin)  time: mean,",latitude rho basin time,msftm,real,,YB-R,time-intv,Omon,msftmrho,msftm,tavg-rho-hyb-sea,msftm_tavg-rho-hyb-sea,glb,Omon.msftmrho,ocean.msftm.tavg-rho-hyb-sea.mon.glb,baa5a1da-e5dd-11e5-8482-ac72891c3257,high,,
210,ocean.msftmmpa.tavg-ol-hyb-sea.mon.glb,mon,ocean,ocean_meridional_overturning_mass_streamfunction_due_to_parameterized_mesoscale_eddy_advection,kg s-1,depth: longitude: sum where sea (along a zig-zag grid path spanning a basin)  time: mean,,Ocean Meridional Overturning Mass Streamfunction Due to Parameterized Mesoscale Advection,"CMIP5 called this ""due to Bolus Advection"".  Name change respects the more general physics of the mesoscale parameterizations.","Function of latitude, Z, basin. For a model with a cartesian latxlon grid, this is the same as the ""Ocean Y Overturning Mass Streamfunction"" (msftyzmpa), which should in this case be omitted.  For other models, this transport should be approximated as the transport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate to the model's resolution. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:depth: longitude: sum where sea (along a zig-zag grid path spanning a basin)  time: mean,",latitude olevel basin time,msftmmpa,real,,YB-O,time-intv,Omon,msftmzmpa,msftmmpa,tavg-ol-hyb-sea,msftmmpa_tavg-ol-hyb-sea,glb,Omon.msftmzmpa,ocean.msftmmpa.tavg-ol-hyb-sea.mon.glb,baa5af36-e5dd-11e5-8482-ac72891c3257,medium,,
211,ocean.msftmmpa.tavg-rho-hyb-sea.mon.glb,mon,ocean,ocean_meridional_overturning_mass_streamfunction_due_to_parameterized_mesoscale_eddy_advection,kg s-1,depth: longitude: sum where sea (along a zig-zag grid path spanning a basin)  time: mean,,Ocean Meridional Overturning Mass Streamfunction Due to Parameterized Mesoscale Advection,"CMIP5 called this ""due to Bolus Advection"".  Name change respects the more general physics of the mesoscale parameterizations.","Function of latitude, rho, basin. For a model with a cartesian latxlon grid, this is the same as the ""Ocean Y Overturning Mass Streamfunction"" (msftyrhompa), which should in this case be omitted.  For other models, this transport should be approximated as the transport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate to the model's resolution. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:depth: longitude: sum where sea (along a zig-zag grid path spanning a basin)  time: mean,",latitude rho basin time,msftmmpa,real,,YB-R,time-intv,Omon,msftmrhompa,msftmmpa,tavg-rho-hyb-sea,msftmmpa_tavg-rho-hyb-sea,glb,Omon.msftmrhompa,ocean.msftmmpa.tavg-rho-hyb-sea.mon.glb,baa5b364-e5dd-11e5-8482-ac72891c3257,low,,
212,ocean.msftmsmpa.tavg-ol-hyb-sea.mon.glb,mon,ocean,ocean_meridional_overturning_mass_streamfunction_due_to_parameterized_submesoscale_eddy_advection,kg s-1,depth: longitude: sum where sea (along a zig-zag grid path spanning a basin)  time: mean,,Ocean Meridional Overturning Mass Streamfunction Due to Parameterized Submesoscale Advection,Report only if there is a submesoscale eddy parameterization.,"Function of latitude, Z, basin. For a model with a cartesian latxlon grid, this is the same as the ""Ocean Y Overturning Mass Streamfunction"" (msftyzsmpa), which should in this case be omitted.  For other models, this transport should be approximated as the transport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate to the model's resolution. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:depth: longitude: sum where sea (along a zig-zag grid path spanning a basin)  time: mean,",latitude olevel basin time,msftmsmpa,real,,YB-O,time-intv,Omon,msftmzsmpa,msftmsmpa,tavg-ol-hyb-sea,msftmsmpa_tavg-ol-hyb-sea,glb,Omon.msftmzsmpa,ocean.msftmsmpa.tavg-ol-hyb-sea.mon.glb,baa5c020-e5dd-11e5-8482-ac72891c3257,low,,
214,ocean.msfty.tavg-rho-ht-sea.mon.glb,mon,ocean,ocean_y_overturning_mass_streamfunction,kg s-1,grid_longitude: sum where sea time: mean,,Ocean Y Overturning Mass Streamfunction,"Overturning mass streamfunction arising from all advective mass transport processes, resolved and parameterized.","Function of Y, rho, basin. For a model with a cartesian latxlon grid, this is the same as the ""Ocean Meridional Overturning Mass Streamfunction"" (msftmrho) and so the y-overturning variable should in this case be omitted. For a model where these are distinct, this variable should contain a grid-oriented quasi-meridional overturning, in contrast with msftmrho, which is the actual \*meridional\* overturning (with north-south flow about an east-west axis).
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean grid_longitude: mean CMIP7:grid_longitude: sum where sea time: mean,",gridlatitude rho basin time,msfty,real,,GYB-R,time-intv,Omon,msftyrho,msfty,tavg-rho-ht-sea,msfty_tavg-rho-ht-sea,glb,Omon.msftyrho,ocean.msfty.tavg-rho-ht-sea.mon.glb,baa5aafe-e5dd-11e5-8482-ac72891c3257,high,,
215,ocean.msftypa.tavg-ol-ht-sea.mon.glb,mon,ocean,ocean_y_overturning_mass_streamfunction_due_to_parameterized_mesoscale_eddy_advection,kg s-1,grid_longitude: sum where sea time: mean,,Ocean Y Overturning Mass Streamfunction Due to Parameterized Mesoscale Advection,"CMIP5 called this ""due to Bolus Advection"".  Name change respects the more general physics of the mesoscale parameterizations.","Function of Y, rho, basin. For a model with a cartesian latxlon grid, this is the same as the ""Ocean Meridional Overturning Mass Streamfunction"" (msftmrho) and so the y-overturning variable should in this case be omitted. For a model where these are distinct, this variable should contain a grid-oriented quasi-meridional overturning, in contrast with msftmrho, which is the actual \*meridional\* overturning (with north-south flow about an east-west axis).
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean grid_longitude: mean CMIP7:grid_longitude: sum where sea time: mean,",gridlatitude olevel basin time,msftypa,real,,GYB-O,time-intv,Omon,msftyzmpa,msftypa,tavg-ol-ht-sea,msftypa_tavg-ol-ht-sea,glb,Omon.msftyzmpa,ocean.msftypa.tavg-ol-ht-sea.mon.glb,baa5b79c-e5dd-11e5-8482-ac72891c3257,low,,
216,ocean.msftypa.tavg-rho-ht-sea.mon.glb,mon,ocean,ocean_y_overturning_mass_streamfunction_due_to_parameterized_mesoscale_eddy_advection,kg s-1,grid_longitude: sum where sea time: mean,,Ocean Y Overturning Mass Streamfunction Due to Parameterized Mesoscale Advection,"CMIP5 called this ""due to Bolus Advection"".  Name change respects the more general physics of the mesoscale parameterizations.","Function of Y, rho, basin. For a model with a cartesian latxlon grid, this is the same as the ""Ocean Meridional Overturning Mass Streamfunction"" (msftmrho) and so the y-overturning variable should in this case be omitted. For a model where these are distinct, this variable should contain a grid-oriented quasi-meridional overturning, in contrast with msftmrho, which is the actual \*meridional\* overturning (with north-south flow about an east-west axis).
CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean grid_longitude: mean CMIP7:grid_longitude: sum where sea time: mean,",gridlatitude rho basin time,msftypa,real,,GYB-R,time-intv,Omon,msftyrhompa,msftypa,tavg-rho-ht-sea,msftypa_tavg-rho-ht-sea,glb,Omon.msftyrhompa,ocean.msftypa.tavg-rho-ht-sea.mon.glb,baa5bbe8-e5dd-11e5-8482-ac72891c3257,low,,
217,ocean.obvfsq.tavg-ol-hxy-sea.mon.glb,mon,ocean,square_of_brunt_vaisala_frequency_in_sea_water,s-2,area: mean where sea time: mean,area: areacello volume: volcello,Square of Brunt Vaisala Frequency in Sea Water,"The phrase ""square_of_X"" means X\*X. Frequency is the number of oscillations of a wave per unit time. Brunt-Vaisala frequency is also sometimes called ""buoyancy frequency"" and is a measure of the vertical stratification of the medium.",Report on native horizontal grid as well as on a spherical latitude/longitude grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native.,longitude latitude olevel time,obvfsq,real,,XY-O,time-intv,Omon,obvfsq,obvfsq,tavg-ol-hxy-sea,obvfsq_tavg-ol-hxy-sea,glb,Omon.obvfsq,ocean.obvfsq.tavg-ol-hxy-sea.mon.glb,1aab5d20-b006-11e6-9289-ac72891c3257,high,,
218,ocean.ocontempdiff.tavg-ol-hxy-sea.yr.glb,yr,ocean,tendency_of_sea_water_conservative_temperature_expressed_as_heat_content_due_to_parameterized_dianeutral_mixing,W m-2,area: mean where sea time: mean,area: areacello volume: volcello,Tendency of Sea Water Conservative Temperature Expressed as Heat Content Due to Parameterized Dianeutral Mixing,Tendency of heat content for a grid cell from parameterized dianeutral mixing. Reported only for models that use conservative temperature as prognostic field.,Report on native horizontal grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native.,longitude latitude olevel time,ocontempdiff,real,,XY-O,time-intv,Oyr,ocontempdiff,ocontempdiff,tavg-ol-hxy-sea,ocontempdiff_tavg-ol-hxy-sea,glb,Oyr.ocontempdiff,ocean.ocontempdiff.tavg-ol-hxy-sea.yr.glb,baa46770-e5dd-11e5-8482-ac72891c3257,low,,
219,ocean.ocontempmint.tavg-u-hxy-sea.yr.glb,yr,ocean,integral_wrt_depth_of_product_of_conservative_temperature_and_sea_water_density,degC kg m-2,area: mean where sea time: mean,area: areacello,Depth Integral of Product of Sea Water Density and Conservative Temperature,"Full column sum of density\*cell thickness\*conservative temperature. If the model is Boussinesq, then use Boussinesq reference density for the density factor.",,longitude latitude time,ocontempmint,real,,XY-int,time-intv,Oyr,ocontempmint,ocontempmint,tavg-u-hxy-sea,ocontempmint_tavg-u-hxy-sea,glb,Oyr.ocontempmint,ocean.ocontempmint.tavg-u-hxy-sea.yr.glb,1aaf3ea4-b006-11e6-9289-ac72891c3257,low,,
220,ocean.ocontemppadvect.tavg-ol-hxy-sea.yr.glb,yr,ocean,tendency_of_sea_water_conservative_temperature_expressed_as_heat_content_due_to_parameterized_eddy_advection,W m-2,area: mean where sea time: mean,area: areacello volume: volcello,Tendency of Sea Water Conservative Temperature Expressed as Heat Content Due to Parameterized Eddy Advection,Tendency of heat content for a grid cell from parameterized eddy advection (all forms of eddy advection). Reported only for models that use conservative temperature as prognostic field.,Report on native horizontal grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native.,longitude latitude olevel time,ocontemppadvect,real,,XY-O,time-intv,Oyr,ocontemppadvect,ocontemppadvect,tavg-ol-hxy-sea,ocontemppadvect_tavg-ol-hxy-sea,glb,Oyr.ocontemppadvect,ocean.ocontemppadvect.tavg-ol-hxy-sea.yr.glb,baa4569a-e5dd-11e5-8482-ac72891c3257,low,,
221,ocean.ocontemppmdiff.tavg-ol-hxy-sea.yr.glb,yr,ocean,tendency_of_sea_water_conservative_temperature_expressed_as_heat_content_due_to_parameterized_mesoscale_eddy_diffusion,W m-2,area: mean where sea time: mean,area: areacello volume: volcello,Tendency of Sea Water Conservative Temperature Expressed as Heat Content Due to Parameterized Mesoscale Diffusion,Tendency of heat content for a grid cell from parameterized mesoscale eddy diffusion. Reported only for models that use conservative temperature as prognostic field.,Report on native horizontal grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native.,longitude latitude olevel time,ocontemppmdiff,real,,XY-O,time-intv,Oyr,ocontemppmdiff,ocontemppmdiff,tavg-ol-hxy-sea,ocontemppmdiff_tavg-ol-hxy-sea,glb,Oyr.ocontemppmdiff,ocean.ocontemppmdiff.tavg-ol-hxy-sea.yr.glb,baa45f14-e5dd-11e5-8482-ac72891c3257,low,,
222,ocean.ocontemppsmadvect.tavg-ol-hxy-sea.yr.glb,yr,ocean,tendency_of_sea_water_conservative_temperature_expressed_as_heat_content_due_to_parameterized_submesoscale_eddy_advection,W m-2,area: mean where sea time: mean,area: areacello volume: volcello,Tendency of Sea Water Conservative Temperature Expressed as Heat Content Due to Parameterized Submesoscale Advection,Tendency of heat content for a grid cell from parameterized submesoscale eddy advection. Reported only for models that use conservative temperature as prognostic field.,Report on native horizontal grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native.,longitude latitude olevel time,ocontemppsmadvect,real,,XY-O,time-intv,Oyr,ocontemppsmadvect,ocontemppsmadvect,tavg-ol-hxy-sea,ocontemppsmadvect_tavg-ol-hxy-sea,glb,Oyr.ocontemppsmadvect,ocean.ocontemppsmadvect.tavg-ol-hxy-sea.yr.glb,baa46342-e5dd-11e5-8482-ac72891c3257,low,,
