,name,frequency,modeling_realm,standard_name,units,cell_methods,cell_measures,long_name,comment,processing_note,dimensions,out_name,type,positive,spatial_shape,temporal_shape,cmip6_table,physical_parameter_name,variableRootDD,branding_label,branded_variable_name,region,cmip6_compound_name,cmip7_compound_name,uid,priority,flag_values,flag_meanings
46,atmos.clcalipso.tavg-220hPa-hxy-air.mon.glb,mon,atmos,cloud_area_fraction_in_atmosphere_layer,%,area: time: mean where air,area: areacella,CALIPSO High Level Cloud Area Percentage,Percentage cloud cover in layer centred on 220hPa,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where air,",longitude latitude time p220,clcalipso,real,,XY-na,time-intv,CFmon,clhcalipso,clcalipso,tavg-220hPa-hxy-air,clcalipso_tavg-220hPa-hxy-air,glb,CFmon.clhcalipso,atmos.clcalipso.tavg-220hPa-hxy-air.mon.glb,baaa7818-e5dd-11e5-8482-ac72891c3257,high,,
47,atmos.clcalipso.tavg-560hPa-hxy-air.day.glb,day,atmos,cloud_area_fraction_in_atmosphere_layer,%,area: time: mean where air,area: areacella,CALIPSO Mid Level Cloud Cover Percentage,Percentage cloud cover in layer centred on 560hPa,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where air,",longitude latitude time p560,clcalipso,real,,XY-na,time-intv,CFday,clmcalipso,clcalipso,tavg-560hPa-hxy-air,clcalipso_tavg-560hPa-hxy-air,glb,CFday.clmcalipso,atmos.clcalipso.tavg-560hPa-hxy-air.day.glb,baaabf08-e5dd-11e5-8482-ac72891c3257,high,,
48,atmos.clcalipso.tavg-560hPa-hxy-air.mon.glb,mon,atmos,cloud_area_fraction_in_atmosphere_layer,%,area: time: mean where air,area: areacella,CALIPSO Mid Level Cloud Cover Percentage,Percentage cloud cover in layer centred on 560hPa,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where air,",longitude latitude time p560,clcalipso,real,,XY-na,time-intv,CFmon,clmcalipso,clcalipso,tavg-560hPa-hxy-air,clcalipso_tavg-560hPa-hxy-air,glb,CFmon.clmcalipso,atmos.clcalipso.tavg-560hPa-hxy-air.mon.glb,baaac0de-e5dd-11e5-8482-ac72891c3257,high,,
49,atmos.clcalipso.tavg-840hPa-hxy-air.day.glb,day,atmos,cloud_area_fraction_in_atmosphere_layer,%,area: time: mean where air,area: areacella,CALIPSO Low Level Cloud Cover Percentage,Percentage cloud cover in layer centred on 840hPa,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where air,",longitude latitude time p840,clcalipso,real,,XY-na,time-intv,CFday,cllcalipso,clcalipso,tavg-840hPa-hxy-air,clcalipso_tavg-840hPa-hxy-air,glb,CFday.cllcalipso,atmos.clcalipso.tavg-840hPa-hxy-air.day.glb,baaab2e2-e5dd-11e5-8482-ac72891c3257,high,,
50,atmos.clcalipso.tavg-840hPa-hxy-air.mon.glb,mon,atmos,cloud_area_fraction_in_atmosphere_layer,%,area: time: mean where air,area: areacella,CALIPSO Low Level Cloud Cover Percentage,Percentage cloud cover in layer centred on 840hPa,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where air,",longitude latitude time p840,clcalipso,real,,XY-na,time-intv,CFmon,cllcalipso,clcalipso,tavg-840hPa-hxy-air,clcalipso_tavg-840hPa-hxy-air,glb,CFmon.cllcalipso,atmos.clcalipso.tavg-840hPa-hxy-air.mon.glb,baaab4b8-e5dd-11e5-8482-ac72891c3257,high,,
51,atmos.clcalipso.tavg-h40-hxy-air.mon.glb,mon,atmos,cloud_area_fraction_in_atmosphere_layer,%,area: time: mean where air,area: areacella,CALIPSO Percentage Cloud Cover,Percentage cloud cover in CALIPSO standard atmospheric layers.,"40 height levels. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",longitude latitude alt40 time,clcalipso,real,,XY-H40,time-intv,CFmon,clcalipso,clcalipso,tavg-h40-hxy-air,clcalipso_tavg-h40-hxy-air,glb,CFmon.clcalipso,atmos.clcalipso.tavg-h40-hxy-air.mon.glb,baaa5db0-e5dd-11e5-8482-ac72891c3257,high,,
52,atmos.cldnci.tavg-u-hxy-cl.day.glb,day,atmos,number_concentration_of_ice_crystals_in_air_at_ice_cloud_top,m-3,"area: time: mean where cloud (mean over the portion of the cell containing ice topped cloud, as seen from top of atmosphere)",area: areacella,Ice Crystal Number Concentration of Cloud Tops,"Concentration 'as seen from space' over ice-cloud portion of grid cell.  This is the value from uppermost model layer with ice cloud or, if available, it is the sum over all ice cloud tops, no matter where they occur, as long as they are seen from the top of the atmosphere. Weight by total ice cloud top fraction (as seen from TOA) of each time sample when computing monthly mean.","CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where cloud (mean over the portion of the cell containing ice topped cloud, as seen from top of atmosphere),",longitude latitude time,cldnci,real,,XY-na,time-intv,Eday,cldnci,cldnci,tavg-u-hxy-cl,cldnci_tavg-u-hxy-cl,glb,Eday.cldnci,atmos.cldnci.tavg-u-hxy-cl.day.glb,7d8c38bc-1ab7-11e7-8dfc-5404a60d96b5,low,,
53,atmos.cldnvi.tavg-u-hxy-u.day.glb,day,atmos,atmosphere_number_content_of_cloud_droplets,m-2,area: time: mean,area: areacella,Column Integrated Cloud Droplet Number,"Droplets are liquid only.  Values are weighted by liquid cloud fraction in each layer when vertically integrating, and for monthly means the samples are weighted by total liquid cloud fraction (as seen from TOA).",,longitude latitude time,cldnvi,real,,XY-na,time-intv,Eday,cldnvi,cldnvi,tavg-u-hxy-u,cldnvi_tavg-u-hxy-u,glb,Eday.cldnvi,atmos.cldnvi.tavg-u-hxy-u.day.glb,7d8c7188-1ab7-11e7-8dfc-5404a60d96b5,high,,
54,atmos.cli.tavg-al-hxy-u.mon.glb,mon,atmos,mass_fraction_of_cloud_ice_in_air,kg kg-1,area: time: mean,area: areacella,Mass Fraction of Cloud Ice,Includes both large-scale and convective cloud.  This is calculated as the mass of cloud ice in the grid cell divided by the mass of air (including the water in all phases) in the grid cell. It includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.,Report on model layers (not standard pressures).,longitude latitude alevel time,cli,real,,XY-A,time-intv,Amon,cli,cli,tavg-al-hxy-u,cli_tavg-al-hxy-u,glb,Amon.cli,atmos.cli.tavg-al-hxy-u.mon.glb,baaa8326-e5dd-11e5-8482-ac72891c3257,core,,
55,atmos.clic.tavg-al-hxy-u.mon.glb,mon,atmos,mass_fraction_of_convective_cloud_ice_in_air,1,area: time: mean,area: areacella,Mass Fraction of Convective Cloud Ice,Calculated as the mass of convective cloud ice  in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.,,longitude latitude alevel time,clic,real,,XY-A,time-intv,CFmon,clic,clic,tavg-al-hxy-u,clic_tavg-al-hxy-u,glb,CFmon.clic,atmos.clic.tavg-al-hxy-u.mon.glb,baaa8aa6-e5dd-11e5-8482-ac72891c3257,high,,
56,atmos.clis.tavg-al-hxy-u.mon.glb,mon,atmos,mass_fraction_of_stratiform_cloud_ice_in_air,1,area: time: mean,area: areacella,Mass Fraction of Stratiform Cloud Ice,Calculated as the mass of stratiform cloud ice  in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.,,longitude latitude alevel time,clis,real,,XY-A,time-intv,CFmon,clis,clis,tavg-al-hxy-u,clis_tavg-al-hxy-u,glb,CFmon.clis,atmos.clis.tavg-al-hxy-u.mon.glb,baaa8cd6-e5dd-11e5-8482-ac72891c3257,high,,
57,atmos.clisccp.tavg-p7c-hxy-air.mon.glb,mon,atmos,isccp_cloud_area_fraction,%,area: time: mean where air,area: areacella,ISCCP Cloud Area Percentage,Percentage cloud cover in optical depth categories.,"7 levels x 7 tau. CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where air,",longitude latitude plev7c tau time,clisccp,real,,XY-P7,time-intv,CFmon,clisccp,clisccp,tavg-p7c-hxy-air,clisccp_tavg-p7c-hxy-air,glb,CFmon.clisccp,atmos.clisccp.tavg-p7c-hxy-air.mon.glb,2ab325ee-c07e-11e6-8775-5404a60d96b5,high,,
58,atmos.clivi.tavg-u-hxy-u.day.glb,day,atmos,atmosphere_mass_content_of_cloud_ice,kg m-2,area: time: mean,area: areacella,Ice Water Path,calculate mass of ice water in the column divided by the area of the column (not just the area of the cloudy portion of the column). This includes precipitating frozen hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.,,longitude latitude time,clivi,real,,XY-na,time-intv,CFday,clivi,clivi,tavg-u-hxy-u,clivi_tavg-u-hxy-u,glb,CFday.clivi,atmos.clivi.tavg-u-hxy-u.day.glb,baaa9cc6-e5dd-11e5-8482-ac72891c3257,high,,
59,atmos.clivi.tavg-u-hxy-u.mon.glb,mon,atmos,atmosphere_mass_content_of_cloud_ice,kg m-2,area: time: mean,area: areacella,Ice Water Path,mass of ice water in the column divided by the area of the column (not just the area of the cloudy portion of the column). Includes precipitating frozen hydrometeors ONLY if the precipitating hydrometeor affects the calculation of radiative transfer in model.,,longitude latitude time,clivi,real,,XY-na,time-intv,Amon,clivi,clivi,tavg-u-hxy-u,clivi_tavg-u-hxy-u,glb,Amon.clivi,atmos.clivi.tavg-u-hxy-u.mon.glb,baaa9852-e5dd-11e5-8482-ac72891c3257,core,,
60,atmos.clivic.tavg-u-hxy-u.day.glb,day,atmos,atmosphere_mass_content_of_convective_cloud_ice,kg m-2,area: time: mean,area: areacella,Convective Ice Water Path,calculate mass of convective ice water in the column divided by the area of the column (not just the area of the cloudy portion of the column). This includes precipitating frozen hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.,,longitude latitude time,clivic,real,,XY-na,time-intv,Eday,clivic,clivic,tavg-u-hxy-u,clivic_tavg-u-hxy-u,glb,Eday.clivic,atmos.clivic.tavg-u-hxy-u.day.glb,8b8a3932-4a5b-11e6-9cd2-ac72891c3257,high,,
61,atmos.clmisr.tavg-h16-hxy-air.mon.glb,mon,atmos,cloud_area_fraction_in_atmosphere_layer,%,area: time: mean where air,area: areacella,Percentage Cloud Cover as Calculated by the MISR Simulator (Including Error Flag),MISR cloud area fraction,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where air,",longitude latitude alt16 tau time,clmisr,real,,XY-H16,time-intv,Emon,clmisr,clmisr,tavg-h16-hxy-air,clmisr_tavg-h16-hxy-air,glb,Emon.clmisr,atmos.clmisr.tavg-h16-hxy-air.mon.glb,8b8a51ce-4a5b-11e6-9cd2-ac72891c3257,high,,
62,atmos.cls.tavg-al-hxy-u.mon.glb,mon,atmos,stratiform_cloud_area_fraction_in_atmosphere_layer,%,area: time: mean,area: areacella,Percentage Cover of Stratiform Cloud,"Cloud area fraction (reported as a percentage) for the whole atmospheric column due to stratiform clouds, as seen from the surface or the top of the atmosphere. Includes both large-scale and convective cloud.",,longitude latitude alevel time,cls,real,,XY-A,time-intv,CFmon,cls,cls,tavg-al-hxy-u,cls_tavg-al-hxy-u,glb,CFmon.cls,atmos.cls.tavg-al-hxy-u.mon.glb,baaac764-e5dd-11e5-8482-ac72891c3257,high,,
63,atmos.clt.tavg-u-hxy-u.day.glb,day,atmos,cloud_area_fraction,%,area: time: mean,area: areacella,Total Cloud Cover Percentage,"for the whole atmospheric column, as seen from the surface or the top of the atmosphere. Includes both large-scale and convective cloud.",,longitude latitude time,clt,real,,XY-na,time-intv,day,clt,clt,tavg-u-hxy-u,clt_tavg-u-hxy-u,glb,day.clt,atmos.clt.tavg-u-hxy-u.day.glb,baaace4e-e5dd-11e5-8482-ac72891c3257,core,,
64,atmos.clt.tavg-u-hxy-u.mon.glb,mon,atmos,cloud_area_fraction,%,area: time: mean,area: areacella,Total Cloud Cover Percentage,"for the whole atmospheric column, as seen from the surface or the top of the atmosphere. Include both large-scale and convective cloud.",,longitude latitude time,clt,real,,XY-na,time-intv,Amon,clt,clt,tavg-u-hxy-u,clt_tavg-u-hxy-u,glb,Amon.clt,atmos.clt.tavg-u-hxy-u.mon.glb,baaad7e0-e5dd-11e5-8482-ac72891c3257,core,,
65,atmos.cltcalipso.tavg-u-hxy-u.day.glb,day,atmos,cloud_area_fraction,%,area: time: mean,area: areacella,CALIPSO Total Cloud Cover Percentage,"Total cloud area fraction (reported as a percentage) for the whole atmospheric column, as seen by the  Cloud-Aerosol Lidar and Infrared Pathfinder Satellite Observation (CALIPSO) instrument. Includes both large-scale and convective cloud.",,longitude latitude time,cltcalipso,real,,XY-na,time-intv,CFday,cltcalipso,cltcalipso,tavg-u-hxy-u,cltcalipso_tavg-u-hxy-u,glb,CFday.cltcalipso,atmos.cltcalipso.tavg-u-hxy-u.day.glb,baaaf2e8-e5dd-11e5-8482-ac72891c3257,high,,
66,atmos.cltcalipso.tavg-u-hxy-u.mon.glb,mon,atmos,cloud_area_fraction,%,area: time: mean,area: areacella,CALIPSO Total Cloud Cover Percentage,"Total cloud area fraction (reported as a percentage) for the whole atmospheric column, as seen by the  Cloud-Aerosol Lidar and Infrared Pathfinder Satellite Observation (CALIPSO) instrument. Includes both large-scale and convective cloud.",,longitude latitude time,cltcalipso,real,,XY-na,time-intv,CFmon,cltcalipso,cltcalipso,tavg-u-hxy-u,cltcalipso_tavg-u-hxy-u,glb,CFmon.cltcalipso,atmos.cltcalipso.tavg-u-hxy-u.mon.glb,baaaf4a0-e5dd-11e5-8482-ac72891c3257,high,,
67,atmos.cltisccp.tavg-u-hxy-u.day.glb,day,atmos,cloud_area_fraction,%,area: time: mean,area: areacella,ISCCP Total Cloud Cover Percentage,"Total cloud area fraction (reported as a percentage) for the whole atmospheric column, as seen by the International Satellite Cloud Climatology Project (ISCCP) analysis. Includes both large-scale and convective cloud.  (MODIS). Includes both large-scale and convective cloud.",,longitude latitude time,cltisccp,real,,XY-na,time-intv,CFday,cltisccp,cltisccp,tavg-u-hxy-u,cltisccp_tavg-u-hxy-u,glb,CFday.cltisccp,atmos.cltisccp.tavg-u-hxy-u.day.glb,baaaf8a6-e5dd-11e5-8482-ac72891c3257,high,,
68,atmos.cltisccp.tavg-u-hxy-u.mon.glb,mon,atmos,cloud_area_fraction,%,area: time: mean,area: areacella,ISCCP Total Cloud Cover Percentage,"Total cloud area fraction (reported as a percentage) for the whole atmospheric column, as seen by the International Satellite Cloud Climatology Project (ISCCP) analysis. Includes both large-scale and convective cloud.  (MODIS). Includes both large-scale and convective cloud.",,longitude latitude time,cltisccp,real,,XY-na,time-intv,CFmon,cltisccp,cltisccp,tavg-u-hxy-u,cltisccp_tavg-u-hxy-u,glb,CFmon.cltisccp,atmos.cltisccp.tavg-u-hxy-u.mon.glb,baaafa68-e5dd-11e5-8482-ac72891c3257,high,,
69,atmos.clw.tavg-al-hxy-u.mon.glb,mon,atmos,mass_fraction_of_cloud_liquid_water_in_air,kg kg-1,area: time: mean,area: areacella,Mass Fraction of Cloud Liquid Water,Includes both large-scale and convective cloud.  Calculate as the mass of cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cells. Precipitating hydrometeors are included ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.,Report on model layers (not standard pressures).,longitude latitude alevel time,clw,real,,XY-A,time-intv,Amon,clw,clw,tavg-al-hxy-u,clw_tavg-al-hxy-u,glb,Amon.clw,atmos.clw.tavg-al-hxy-u.mon.glb,baab0382-e5dd-11e5-8482-ac72891c3257,core,,
70,atmos.clwc.tavg-al-hxy-u.mon.glb,mon,atmos,mass_fraction_of_convective_cloud_liquid_water_in_air,1,area: time: mean,area: areacella,Mass Fraction of Convective Cloud Liquid Water,Calculated as the mass of convective cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.,,longitude latitude alevel time,clwc,real,,XY-A,time-intv,CFmon,clwc,clwc,tavg-al-hxy-u,clwc_tavg-al-hxy-u,glb,CFmon.clwc,atmos.clwc.tavg-al-hxy-u.mon.glb,baab0b2a-e5dd-11e5-8482-ac72891c3257,high,,
71,atmos.clws.tavg-al-hxy-u.mon.glb,mon,atmos,mass_fraction_of_stratiform_cloud_liquid_water_in_air,1,area: time: mean,area: areacella,Mass Fraction of Stratiform Cloud Liquid Water,Calculated as the mass of stratiform cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.,,longitude latitude alevel time,clws,real,,XY-A,time-intv,CFmon,clws,clws,tavg-al-hxy-u,clws_tavg-al-hxy-u,glb,CFmon.clws,atmos.clws.tavg-al-hxy-u.mon.glb,baab0f3a-e5dd-11e5-8482-ac72891c3257,high,,
72,atmos.clwvi.tavg-u-hxy-u.day.glb,day,atmos,atmosphere_mass_content_of_cloud_condensed_water,kg m-2,area: time: mean,area: areacella,Condensed Water Path,calculate mass of condensed (liquid + ice) water in the column divided by the area of the column (not just the area of the cloudy portion of the column). This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.,,longitude latitude time,clwvi,real,,XY-na,time-intv,CFday,clwvi,clwvi,tavg-u-hxy-u,clwvi_tavg-u-hxy-u,glb,CFday.clwvi,atmos.clwvi.tavg-u-hxy-u.day.glb,baab15a2-e5dd-11e5-8482-ac72891c3257,high,,
73,atmos.clwvi.tavg-u-hxy-u.mon.glb,mon,atmos,atmosphere_mass_content_of_cloud_condensed_water,kg m-2,area: time: mean,area: areacella,Condensed Water Path,mass of condensed (liquid + ice) water in the column divided by the area of the column (not just the area of the cloudy portion of the column). Includes precipitating hydrometeors ONLY if the precipitating hydrometeor affects the calculation of radiative transfer in model.,,longitude latitude time,clwvi,real,,XY-na,time-intv,Amon,clwvi,clwvi,tavg-u-hxy-u,clwvi_tavg-u-hxy-u,glb,Amon.clwvi,atmos.clwvi.tavg-u-hxy-u.mon.glb,baab1818-e5dd-11e5-8482-ac72891c3257,core,,
74,atmos.clwvic.tavg-u-hxy-u.day.glb,day,atmos,atmosphere_mass_content_of_convective_cloud_condensed_water,kg m-2,area: time: mean,area: areacella,Convective Condensed Water Path,calculate mass of convective condensed (liquid + ice) water in the column divided by the area of the column (not just the area of the cloudy portion of the column). This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.,,longitude latitude time,clwvic,real,,XY-na,time-intv,Eday,clwvic,clwvic,tavg-u-hxy-u,clwvic_tavg-u-hxy-u,glb,Eday.clwvic,atmos.clwvic.tavg-u-hxy-u.day.glb,8b8a33ce-4a5b-11e6-9cd2-ac72891c3257,high,,
79,atmos.co23D.tavg-al-hxy-u.mon.glb,mon,atmos,mass_fraction_of_carbon_dioxide_tracer_in_air,kg kg-1,area: time: mean,area: areacella,3D-Field of Transported CO2,requested for all Emissions-driven runs,,longitude latitude alevel time,co23D,real,,XY-A,time-intv,Emon,co23D,co23D,tavg-al-hxy-u,co23D_tavg-al-hxy-u,glb,Emon.co23D,atmos.co23D.tavg-al-hxy-u.mon.glb,e705484a-aa7f-11e6-9a4a-5404a60d96b5,high,,
80,atmos.co2mass.tavg-u-hm-u.mon.glb,mon,atmos,atmosphere_mass_of_carbon_dioxide,kg,height: sum (through atmospheric column) area: sum time: mean,,Total Atmospheric Mass of CO2,Total atmospheric mass of Carbon Dioxide,"For some simulations (e.g., prescribed concentration pi-control run), this will not vary from one year to the next, and so report instead the variable described in the next table entry.  If CO2 is spatially nonuniform, omit this field, but report Mole Fraction of CO2 (see the table entry before the previous one). CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:height: sum (through atmospheric column) area: sum time: mean,",time,co2mass,real,,na-na,time-intv,Amon,co2mass,co2mass,tavg-u-hm-u,co2mass_tavg-u-hm-u,glb,Amon.co2mass,atmos.co2mass.tavg-u-hm-u.mon.glb,baab2d9e-e5dd-11e5-8482-ac72891c3257,high,,
